CRL-3210	Eph4 1424.2	Mus musculus	Epithelial	Breast Cancer	Breast; Derived From Metastatic Site: Lung
CRM-CCL-155	RPMI 8226	Homo sapiens	B Lymphocyte (Kras Crm)	Plasmacytoma; Myeloma	Peripheral Blood
CRL-2230	BC-1	Homo sapiens	B Lymphocyte	Lymphoma	
CRL-2231	BC-2	Homo sapiens	B Lymphocyte	Lymphoma	
CRL-2233	SNU-398	Homo sapiens		Hepatocellular Carcinoma	Liver
CRL-2234	SNU-449	Homo sapiens		Grade Ii-Iii/Iv, Hepatocellular Carcinoma	Liver
CRL-2235	SNU-182	Homo sapiens		Grade Iii/Iv, Hepatocellular Carcinoma	Liver
CRL-2236	SNU-475	Homo sapiens		Grade Ii-Iv/V, Hepatocellular Carcinoma	Liver
CRL-2237	SNU-387	Homo sapiens		Grade Iv/V, Pleomorphic Hepatocellular Carcinoma	Liver
CRL-2238	SNU-423	Homo sapiens		Grade Iii/Iv, Pleomorphic Hepatocellular Carcinoma	Liver
CRL-11115	59B5	Mus musculus	Embryonic		
CRL-11116	36.5	Mus musculus	Embryonic		
CRL-7507	Hs 777.T	Homo sapiens		Lymphoma	
CRL-2254	AML12	Mus musculus	Hepatocyte	Normal	Liver
CRL-2257	HL-60/MX2	Homo sapiens		Acute Promyelocytic Leukemia	Peripheral Blood
CRL-2258	HL-60/MX1	Homo sapiens		Acute Promyelocytic Leukemia	
PCS-300-010	Primary Bronchial/Tracheal Epithelial Cells; Normal, Human	Homo sapiens	Epithelial	Normal	Bronchus/Trachea
CRL-11135	HCE-2 [50.B1]	Homo sapiens	Epithelial		Eye, Cornea
CRM-CCL-185	A549	Homo sapiens	Epithelial Cell (Kras Crm)	Carcinoma	Lung
CRL-7511	Hs 781.T	Homo sapiens		Osteosarcoma	
CRL-2260	HT	Homo sapiens	B Lymphoblast	Diffuse Mixed Lymphoma	Ascites
CRL-2261	RL	Homo sapiens	B Lymphoblast	Non-Hodgkin's Lymphoma	Ascites
CRL-2262	SR	Homo sapiens	Lymphoblast	Large Cell Immunoblastic Lymphoma	Pleural Effusion
CRL-2263	N1E-115	Mus musculus	Neuroblast	Neuroblastoma	Brain
CRL-7518	Hs 789.Sk	Homo sapiens		Carcinoma	
CRL-2264	CEM/C2	Homo sapiens	T Lymphoblast	Acute Lymphoblastic Leukemia	
CRL-2265	CEM/C1	Homo sapiens	T Lymphoblast	Acute Lymphoblastic Leukemia	Peripheral Blood
CRL-2266	SH-SY5Y	Homo sapiens		Neuroblastoma	Bone Marrow
CRL-2267	BE(2)-M17	Homo sapiens	Neuroblast	Neuroblastoma	Brain; Derived From Metastatic Site: Bone Marrow
CRL-2268	BE(2)-C	Homo sapiens	Neuroblast, Neuroblastoma	Neuroblastoma	Brain; Derived From Metastatic Site: Bone Marrow
CRL-11147	A2058	Homo sapiens			Skin; Derived From Metastatic Site: Lymph Node
CRL-7522	Hs 792(C).M	Homo sapiens	Fibroblast		
CRL-2270	MC-IXC	Homo sapiens	Fibroblast	Neuroblastoma	Brain; Derived From Metastatic Site: Supra-Orbital Area
CRL-2271	SK-N-BE(2)	Homo sapiens	Neuroblast, Neuroblastoma	Neuroblastoma	Brain; Derived From Metastatic Site: Bone Marrow
CRL-2273	CHP-212	Homo sapiens		Neuroblastoma	Brain
CRL-2274	MES-SA/MX2	Homo sapiens		Uterine Sarcoma	
CRL-2277	BC-3	Homo sapiens	B Lymphocyte	Lymphoma	Pleura, Pleural Effusion
CRL-2278	RAW 264.7 gamma NO(-)	Mus musculus	Monocyte, Macrophage		
CRL-2279	MS1 (MILE SVEN 1)	Mus musculus	Sv40 Transformed		Pancreas/Islet Of Langerhans; Endothelium
CCL-11	NCTC clone 2472	Mus musculus	Fibroblast	Sarcoma	Subcutaneous Connective Tissue; Areolar And Adipose
CCL-13	HeLa [Chang Liver]	Homo sapiens			Hela Contaminant
CCL-17	KB	Homo sapiens	Hela Contaminant	Carcinoma, Papilloma	Hela Contaminant
CRL-2280	SVR (SVEN 1 ras)	Mus musculus	Sv40 Transformed		
CRL-7535	Hs 804.Sk	Homo sapiens		Adenocarcinoma	
CRL-2281	CCD-1101Sk	Homo sapiens	Fibroblast		
CRL-2289	DB	Homo sapiens	B Lymphoblast	Large Cell Lymphoma	Ascites
CCL-23	HEp-2	Homo sapiens		Carcinoma	Hela Contaminant
CCL-25	WISH	Homo sapiens	Epithelial		Hela Contaminant
CCL-28	Dempsey	Homo sapiens	Fibroblast		
CRL-7548	Hs 815.Pl	Homo sapiens		Osteosarcoma	
CRL-2294	BCP-1	Homo sapiens	B Lymphoblast	Body Cavity Based Lymphoma	
CRL-2295	MC57G	Mus musculus	Methylcholanthrene Induced	Fibrosarcoma	
CRL-2299	bEnd.3 [BEND3]	Mus musculus	Endothelialpolyoma Middle T Antigen Transformed	Endothelioma	Brain, Cerebral Cortex
CCL-30	RPMI 2650	Homo sapiens	Epithelial	Squamous Cell Carcinoma	Nasal Septum; Derived From Metastatic Site: Pleural Effusion
CRL-11179	CATH.a	Mus musculus	Neuron		Brain
CRL-7554	Hs 821.T	Homo sapiens		Giant Cell Sarcoma	Bone
CRL-7556	Hs 822.T	Homo sapiens		Ewing's Sarcoma	
CCL-46	P388D1 [P388 D1]	Mus musculus	Macrophage	Lymphoma	
CRL-7566	Hs 832(C).T [Hs832.Tc]	Homo sapiens		Endometriosis	Ovary/Benign Cyst
CCL-51	MMT 060562	Mus musculus			Mammary Gland
CCL-54	Detroit 532	Homo sapiens	Fibroblast		
CRL-6322	B16-F0	Mus musculus			Skin
CRL-6323	B16-F1	Mus musculus		Melanoma	Skin
CRL-7573	Hs 840.T	Homo sapiens		Papilloma	
CCL-65	Detroit 525	Homo sapiens	Fibroblast		
CCL-66	Detroit 529	Homo sapiens	Fibroblast		
CCL-72	Detroit 510	Homo sapiens	Fibroblast		
CCL-75	WI-38	Homo sapiens	Fetal	Normal	Lung
CCL-79	Y-1	Mus musculus	Epithelial		Adrenal Gland; Tumor/Cortex
CRL-7584_FL	Hs 851.T	Homo sapiens			Mammary Gland, Breast
CRL-7593	Hs 856.T	Homo sapiens		Histiocytoma	
CRL-7595	Hs 860.T	Homo sapiens		Osteosarcoma	
CRL-7598	Hs 863.T	Homo sapiens		Ewing's Sarcoma	
CCL-84	Detroit 539	Homo sapiens	Fibroblast		
CCL-85	EB-3 [EB3]	Homo sapiens	B Lymphocyte	Burkitt's Lymphoma	
CCL-86	Raji	Homo sapiens	B Lymphocyte	Burkitt's Lymphoma	Lymphoblast
CCL-87	Jiyoye [Jijoye, P-2003, P-3J]	Homo sapiens	B Lymphocyte	Burkitt's Lymphoma	
CCL-89	AtT-20	Mus musculus		Tumor	Pituitary
CCL-90	Cri du Chat	Homo sapiens	Fibroblast		
CCL-92	3T3-Swiss albino	Mus musculus	Fibroblast		Embryo
CRL-8033-1	SKO-007	Homo sapiens	B Lymphocyte		
CCL-96	3T6-Swiss albino	Mus musculus	Fibroblast		
CCL-98	BeWo	Homo sapiens		Choriocarcinoma	Placenta
CRL-6361	K:Molv NIH/3T3	Mus musculus		Sarcoma	
CRM-HTB-26	MDA-MB-231	Homo sapiens	Epithelial	Adenocarcinoma	Mammary Gland/Breast; Derived From Metastatic Site: Pleural Effusion
CRM-HTB-31	C-33 A	Homo sapiens	Epithelial Cell (Crm)	Retinoblastoma	
CRL-7347_FL	Hs 579.Mg	Homo sapiens		Carcinoma	
CRL-2610	LN-18	Homo sapiens		Grade Iv,Glioblastoma; Glioma	Brain/Cerebrum; Right Temporal Lobe
CRL-2611	LN-229	Homo sapiens	Epithelial	Glioblastoma	Brain/Right Frontal Parieto-Occipital Cortex
CRL-2613	Cyt c-/-	Mus musculus	Epithelial		Embryo
CRL-2614	Ect1/E6E7	Homo sapiens	Epithelial		Ectocervix; Cervix
CRL-2615	End1/E6E7	Homo sapiens	Epithelial	Endometriosis	Endocervix; Cervix
CRL-2616	VK2/E6E7	Homo sapiens	Epithelial	Endometriosis	Vagina, Mucosa
CRL-2617	CCD-1131Sk	Homo sapiens	Fibroblast		
CRL-2619	p53NiS1	Mus musculus		Malignant Fibrous Histiocytoma	
CRL-2620	tsc2 ang1	Mus musculus		Cutaneous Sarcoma	
CRL-2622	CCD-1132Sk	Homo sapiens	Fibroblast		
CRL-2623	W-20-17 [W-20 clone 17]	Mus musculus			Bone Marrow; Stroma
CRL-2625	DG-75 [D.G.-75]	Homo sapiens	B Lymphocyte	Burkitt's Lymphoma	Derived From Metastatic Site: Pleural Effusion
CRL-2627	GDM-1	Homo sapiens	Monoblast	Myelomonoblastic Leukemia	Peripheral Blood
CRL-2629	Loucy	Homo sapiens	Lymphocyte	T-Cell Acute Lymphoblastic Leukemia	Peripheral Blood
TIB-202	THP-1	Homo sapiens	Monocyte	Acute Monocytic Leukemia	Peripheral Blood
TIB-203	2PK-3	Mus musculus	B Lymphocyte	Lymphoma	
TIB-204	WEHI-265.1	Mus musculus	Monocyte	Abelson Murine Leukemia Virus-Induced Tumor	
TIB-205	ABE-8.1/2	Mus musculus	Lymphoblast	Lymphoma	
TIB-206	DAKIKI	Homo sapiens	Lymphoblast	Carcinoma	
TIB-208	A20 [A-20]	Mus musculus	B Lymphocyte	Reticulum Cell Sarcoma	
TIB-209	X16C8.5 [X16C]	Mus musculus	B Lymphocyte	Reticulum Cell Sarcoma	
CRL-2630	Farage	Homo sapiens	B Lymphocyte	Non-Hodgkin's B Cell Lymphoma	Derived From Metastatic Site: Lymph Node
CRL-2631	Toledo	Homo sapiens	B Lymphocyte	Diffuse Large Cell Lymphoma; Non-Hodgkin's B Cell Lymphoma	Peripheral Blood
CRL-2632	Pfeiffer	Homo sapiens	Lymphoblast	Diffuse Large Cell Lymphoma; Non-Hodgkin's B Cell Lymphoma	Derived From Metastatic Site: Pleural Effusion
CRL-2638	CT26.WT	Mus musculus	Fibroblast	Carcinoma	Colon
CRL-2639	CT26.CL25	Mus musculus		Carcinoma,Leukemia	
CRL-11515	10.014 pRSV-T	Homo sapiens	Epithelial		Eye, Cornea
CRL-11516	2.040  pRSV-T	Homo sapiens	Epithelial		Eye, Cornea
TIB-214	CTLL-2	Mus musculus	Lymphocyte		
TIB-215	SKW 6.4	Homo sapiens	B Lymphocyte; Epstein-Barr Virus (Ebv) Transformed		
CRL-2644	FAK-/-	Mus musculus	Fibroblast		
CRL-2645	FAK+/+	Mus musculus	Fibroblast		
CRL-2647	L Wnt-3A	Mus musculus			Subcutaneous Connective Tissue; Areolar And Adipose
CRL-2648	L Cells	Mus musculus	Fibroblast		Subcutaneous Connective Tissue; Areolar And Adipose
SCRC-4000	ASC52telo, hTERT immortalized adipose derived Mesenchymal stem cells	Homo sapiens	Mesenchymal		Adipose Tissue
CCL-220.1	COLO 320HSR [COLO 320 HSR]	Homo sapiens		Dukes' Type C, Colorectal Adenocarcinoma	Colon
CRL-1404	SC-1	Mus musculus			Embryo
TIB-221	CH1	Mus musculus	B Lymphocyte	Lymphoma	
TIB-223	GCT [Giant Cell Tumor]	Homo sapiens		Fibrous Histiocytoma	Derived From Metastatic Site: Lung
TIB-224	D10.G4.1	Mus musculus	Helper T Lymphocyte (Th-2)		Lymph Node
CRL-7905	A388	Homo sapiens		Epidermoid Carcinoma	
CRL-8006	Sp2/01-Ag	Mus musculus	Hybridoma: B Lymphocyte		
CRL-11538	Co88BV59H21-2	Homo sapiens	B Lymphoblast	Cancer	
CRL-11539	Co88BV59H21-2V67-66	Homo sapiens	B Lymphoblast	Cancer	
TIB-231	S1A(Thy-1-b)	Mus musculus	Lymphocyte	Lymphoma	
TIB-232	AKR1.G.1.OUA<sup>R</sup>.1.26	Mus musculus		Lymphoma	
TIB-233	BW5147(T200-a)5.2	Mus musculus	Lymphocyte	Lymphoma	
TIB-234	BW5147.3(Thy-1-e).10	Mus musculus	Lymphocyte	Lymphoma	
TIB-239	2E8	Mus musculus	B Lymphoblast		Bone Marrow
CRL-8015	TK6	Homo sapiens	Lymphoblast	Hereditary Spherocytosis	Spleen
CRL-1420	MIA PaCa-2	Homo sapiens	Epithelial Cell	Carcinoma	Pancreas
CRL-1423	G-292, clone A141B1	Homo sapiens		Osteosarcoma	Bone
CRL-1424	G-361	Homo sapiens		Malignant Melanoma	Skin
CRL-1427	MG-63	Homo sapiens	Fibroblast	Osteosarcoma	Bone
CRL-7920	DoTc2 4510	Homo sapiens		Carcinoma	Cervix
CRL-2673	CCD-1134Sk	Homo sapiens	Fibroblast		
CRL-2676	P116	Homo sapiens	Lymphocyte	Acute T Cell Leukemia	
CRL-10302	SW756	Homo sapiens		Squamous Cell Carcinoma	
CRL-2677	P116.cl39 [P116.c39]	Homo sapiens	Lymphocyte	Acute T Cell Leukemia	
CRL-2678	J.gamma1	Homo sapiens		Acute T Cell Leukemia	
CRL-2679	J.gamma1.WT	Homo sapiens	Lymphocyte	Acute T Cell Leukemia	
CRL-8024	PLC/PRF/5	Homo sapiens	Alexander Cells	Hepatoma	Liver
CRL-1432	NAMALWA	Homo sapiens	B Lymphocyte	Burkitt's Lymphoma	
CRL-1435	PC-3	Homo sapiens		Grade Iv, Adenocarcinoma	Prostate; Derived From Metastatic Site: Bone
CRL-11554	Bing [CAK 8, CAK8]	Homo sapiens	Epithelialtransformed With Adenovirus 5 Dna		
CRL-10317	MCF 10A	Homo sapiens	Epithelial	Fibrocystic Disease	Mammary Gland/Breast
CRL-10318	MCF 10F	Homo sapiens	Epithelial, Myoepithelial	Fibrocystic Disease	Mammary Gland; Breast
CRL-8031	KG-1	Homo sapiens		Acute Myelogenous Leukemia	Bone Marrow
CRL-1440	G-402	Homo sapiens	Epithelial	Renal Leiomyoblastoma	Kidney
CRL-1441	G-401 [G401]	Homo sapiens		Rhabdoid Tumor (Formerly Classified As Wilms' Tumor)	Kidney
CRL-1443	BC3H1	Mus musculus	Methylnitrosourea Induced		
CRL-1447	G-7	Mus musculus	Myoblast Myoblast		
CRL-7943	T1-73	Homo sapiens		Osteosarcoma	
CRL-2691	CCD-1135Sk	Homo sapiens	Fibroblast		
CRL-2692	Het-1A	Homo sapiens	Epithelial; Sv40 Large T Antigen Transfected	Normal	Esophagus
CRL-2697	CCD-1136Sk	Homo sapiens	Fibroblast		
CRL-1453	KLN 205	Mus musculus		Squamous Cell Carcinoma	Lung
CRL-1456	G-8	Mus musculus	Myoblast Myoblast		
CRL-1459	CCD-18Co	Homo sapiens		Normal	Colon
CRL-5983_FL	NCI-H2107 [H2107]	Homo sapiens		Stage E, Carcinoma; Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Bone Marrow
CRL-1469	PANC-1	Homo sapiens		Epithelioid Carcinoma	Pancreas/Duct
CRL-8066	Mo [Mo T]	Homo sapiens	Lymphocyte	Hairy Cell Leukemia	
CRL-1472	HT-1376	Homo sapiens		Grade 3, Carcinoma	Urinary Bladder
CRL-1473	HT-1197	Homo sapiens		Carcinoma	Urinary Bladder
CRL-1474	CCD-25Sk	Homo sapiens	Fibroblast	Glioma	
CRL-1475	CCD-27Sk	Homo sapiens	Fibroblast	Normal	Skin
CRL-8079	LBRM-33-1A5	Mus musculus		Lymphoma	
CRL-1484	HS-Sultan	Homo sapiens	B Lymphocyte	Burkitt's Lymphoma	
CRL-1486	HEPM	Homo sapiens			Palatal Mesenchyme
CRL-1489	CCD-32Sk	Homo sapiens	Fibroblast		
CRL-8083	MC/CAR	Homo sapiens	B Lymphocyte	Plasmacytoma; Myeloma	Peripheral Blood
CRL-1490	CCD-33Lu	Homo sapiens	Fibroblast		Lung
CRL-1491	CCD-34Lu	Homo sapiens	Fibroblast		
CRL-1497	CCD-34Sk	Homo sapiens	Fibroblast		
HB-2	T3-3A1 [3A1]	Mus musculus	Hybridoma: B Lymphocyte; Somatic Cell Hybri	Identifying T Cell Acute Lymphoblastic Leukemia.,Identifying T Cell Acute Lymphoblastic Leukemia.	
ACS-1003	ATCC-DYP0730 Human Induced Pluripotent Stem (IPS) Cells	Homo sapiens	Episomal Plasmid Reprogrammed Hipsc	Down Syndrome	Derived From Foreskin Fibroblast
ACS-1004	ATCC-DYP0250 Human Induced Pluripotent Stem (IPS) Cells	Homo sapiens	Episomal Plasmid Reprogrammed Hipsc	Cystic Fibrosis	Derived From Foreskin Fibroblast
ACS-1007	ATCC-HYR0103 Human Induced Pluripotent Stem (IPS) Cells	Homo sapiens	Retroviral Reprogrammed Hipsc	Normal	Derived From Hepatic Fibroblast
ACS-1011	ATCC-DYR0100 Human Induced Pluripotent Stem (IPS) Cells	Homo sapiens	Retroviral Reprogrammed Hipsc	Normal	Derived From Foreskin Fibroblast
ACS-1012	ATCC-DYR0530 Human Induced Pluripotent Stem (IPS) Cells	Homo sapiens	Retroviral Reprogrammed Hipsc	Parkinson's Disease, Asthma, Depression	Derived From Dermal Fibroblast
ACS-1013	ATCC-DYS0530 Human Induced Pluripotent Stem (IPS) Cells	Homo sapiens	Sendai Virus Reprogrammed Hipsc	Parkinson's Disease, Asthma, Depression	Derived From Dermal Fibroblast
ACS-1014	ATCC-DYP0530 Human Induced Pluripotent Stem (IPS) Cells	Homo sapiens	Plasmid Reprogrammed Hipsc	Parkinson's Disease, Asthma, Depression	Derived From Dermal Fibroblast
ACS-1018	BT142 mut/-	Homo sapiens	Neural	Oligoastrocytoma Grade Iii	Brain
ACS-1019	ATCC-DYS0100 Human Induced Pluripotent Stem (IPS) Cells	Homo sapiens	Sendai Virus Reprogrammed Hipsc	Normal	Derived From Foreskin Fibroblast
CRL-9607	HMCB [ Human Melanoma Cell Bowes]	Homo sapiens	Epithelial	Melanoma	Skin
CRL-9609	BEAS-2B	Homo sapiens	Epithelial (Virus Transformed)	Normal	Lung/Bronchus
PCS-100-010	Primary Umbilical Vein Endothelial Cells; Normal, Human (HUVEC)	Homo sapiens	Endothelial	Normal	Umbilical Vascular Endothelium
PCS-100-011	Primary Aortic Endothelial Cells; Normal, Human	Homo sapiens	Adult	Normal	Aorta
PCS-100-012	Primary Aortic Smooth Muscle Cells; Normal, Human	Homo sapiens	Smooth Muscle Cells	Normal	Aorta
PCS-100-013	Primary Umbilical Vein Endothelial Cells; Normal, Human, Pooled	Homo sapiens	Endothelial	Normal	Umbilical Vein Endothelium
ACS-1020	ATCC-HYS0103 Human Induced Pluripotent Stem (IPS) Cells	Homo sapiens	Sendai Virus Reprogrammed Hipsc	Normal	Derived From Hepatic Fibroblast
ACS-1021	ATCC-CYS0105 Human Induced Pluripotent Stem (IPS) Cells	Homo sapiens	Sendai Virus Reprogrammed Hipsc	Normal	Derived From Cardiac Fibroblast
ACS-1023	KYOU-DXR0109B Human Induced Pluripotent Stem (IPS) Cells [201B7]	Homo sapiens	Yamanaka Retrovirus Reprogrammed Hipsc	Normal	Derived From Dermal Fibroblasts
ACS-1024	ATCC-BYS0110 Human [African American Male] Induced Pluripotent Stem (IPS) Cells	Homo sapiens	Sendai Virus Reprogrammed Hipsc	Normal	Derived From Bone Marrow Cd34+ Cells
ACS-1025	ATCC-BYS0111 Human [Hispanic Male] Induced Pluripotent Stem (IPS) Cells	Homo sapiens	Sendai Virus Reprogrammed Hipsc	Normal	Derived From Bone Marrow Cd34+ Cells
ACS-1026	ATCC-BYS0112 Human [Non-Hispanic Caucasian Male] Induced Pluripotent Stem (IPS) Cells	Homo sapiens	Sendai Virus Reprogrammed Hipsc	Normal	Derived From Bone Marrow Cd34+ Cells
ACS-1027	ATCC-BYS0113 Human [Asian Male] Induced Pluripotent Stem (IPS) Cells	Homo sapiens	Sendai Virus Reprogrammed Hipsc	Normal	Derived From Bone Marrow Cd34+ Cells
ACS-1028	ATCC-BXS0114 Human [African American Female] Induced Pluripotent Stem (IPS) Cells	Homo sapiens	Sendai Virus Reprogrammed Hipsc	Normal	Derived From Bone Marrow Cd34+ Cells
ACS-1029	ATCC-BXS0115 Human [Hispanic Female] Induced Pluripotent Stem (IPS) Cells	Homo sapiens	Sendai Virus Reprogrammed Hipsc	Normal	Derived From Bone Marrow Cd34+ Cells
PCS-100-020	Primary Coronary Artery Endothelial Cells; Normal, Human	Homo sapiens	Endothelial	Normal	Coronary Artery
PCS-100-021	Primary Coronary Artery Smooth Muscle Cells; Normal, Human	Homo sapiens	Smooth Muscle Cells	Normal	Coronary Artery
PCS-100-022	Primary Pulmonary Artery Endothelial Cells; Normal, Human	Homo sapiens	Endothelial	Normal	Pulmonary Artery Endothelium
PCS-100-023	Primary Pulmonary Artery Smooth Muscle Cells; Normal, Human	Homo sapiens	Smooth Muscle Cells		Pulmonary Artery
ACS-1030	ATCC-BXS0116 Human [Non-Hispanic Caucasian Female] Induced Pluripotent Stem (IPS) Cells	Homo sapiens	Sendai Virus Reprogrammed Hipsc	Normal	Derived From Bone Marrow Cd34+ Cells
ACS-1031	ATCC-BXS0117 Human [Asian Female] Induced Pluripotent Stem (iPS) Cells	Homo sapiens	Sendai Viral Reprogrammed Hipsc	Normal	Derived From Cd34+ Bone Marrow Cells
CRL-3121	UACC-2648	Homo sapiens	Epithelial	Metastatic Stage Iii Infiltrating Ductal Carcinoma Of The Breast	Mammary Gland; Breast; Derived From Metastatic Site: Pleural Fluid
CRL-3127	UACC-1179	Homo sapiens	Epithelial-Like	Adenocarcinoma	
CRL-3128	UACC-1598	Homo sapiens		Cystadenocarcinoma, Grade Iv	
PCS-420-010	Primary Bladder Epithelial Cells (A/T/N), normal	Homo sapiens	Epithelial	Normal	Bladder
PCS-420-012	Primary Normal  Bladder Smooth Muscle Cells	Homo sapiens	Smooth Muscle Cells	Normal	Bladder
PCS-420-013	Primary Normal Bladder Fibroblast Cells	Homo sapiens	Fibroblast	Normal	Bladder
CRL-11904	JAWSII	Mus musculus	Immature Dendritic Cell; Monocyte		Bone Marrow
CRL-12006	ProPakA.6 [PPA.6, ProPak-A.6]	Homo sapiens		Leukemia	Kidney
CRL-12007	ProPak-X.36 [PP-X.36]	Homo sapiens		Leukemia	
CRL-12011	HX [HT1080 xeno]	Homo sapiens		Fibrosarcoma	
CRL-12012	HP [HT1080 poly]	Homo sapiens		Fibrosarcoma	
CRL-1803	TT	Homo sapiens		Carcinoma	Thyroid/Medulla
CRL-1804	C127:LT	Mus musculus			Mammary Gland
CRL-1806	MTC-M	Mus musculus	C Cell		Thyroid
CRL-1807	CCD 841 CoTr	Homo sapiens	Sv40 Transformed		
CRL-1808	Psi2 12S6	Mus musculus	Epithelial		
CRL-9641	GP+envAM-12	Mus musculus	Fibroblast		Embryo
CRL-9642	GP+E-86	Mus musculus	Fibroblast		Embryo
CRL-8400	CSMalphabeta6C [CSMab6C]	Mus musculus	Fibroblast	Papilloma	
CRL-1817	Wgd5	Mus musculus	Fibroblast	Leukemia	
CRL-3166	UACC-732	Homo sapiens		Inflammatory Carcinoma Of The Breast	Breast
CRL-1821	ES-E14TG2a	Mus musculus	Embryonic		Embryo
CRL-1825	P19	Mus musculus		Teratocarcinoma; Embryonal Carcinoma	Embryo
CRL-1830	Hepa 1-6 [Hepa1-6]	Mus musculus		Hepatoma	Liver
CRL-1831	FHC	Homo sapiens	Epithelial	Normal	Colon
CRL-1834	GK-5	Homo sapiens	B Lymphoblast		
CRL-1836	CCD-944Sk	Homo sapiens	Fibroblast		
CRL-1837	SU.86.86	Homo sapiens		Ductal Carcinoma	Pancreas; Derived From Metastatic Site: Liver
CRL-1838	M-NFS-60	Mus musculus	Virus Induced	Myelogenous Leukemia	
CCL-120.1	CCRF-HSB-2 [CCRF HSB-2, HSB-2]	Homo sapiens	T Lymphoblast	Acute Lymphoblastic Leukemia	Peripheral Blood
CRL-3180	UACC-2087                                                                                                       	Homo sapiens		Adenocarcinoma	
CRL-1841	HT-2 clone A5E	Mus musculus	Il-2 Dependent T Lymphocyte		Spleen
CRL-1848	NCI-H292 [H292]	Homo sapiens		Mucoepidermoid Pulmonary Carcinoma	Lung
56-X.2	MITC-STO (ATCC 56-X)	Mus musculus	Fibroblast		
CRL-3192	UACC-2727	Homo sapiens	Adherent	Ovarian Cancer	Ovary
CRL-1858	CRE BAG 2	Mus musculus		Leukemia	
CRL-10741	C3A [HepG2/C3A, derivative of Hep G2 (ATCC HB-8065)]	Homo sapiens		Hepatocellular Carcinoma	Liver
CRL-10742	HCN-2	Homo sapiens	Cortical Neuron	Encephalitis	Brain
CRL-1872	A375.S2	Homo sapiens	Melanoma	Malignant Melanoma	Skin
CRL-1873	RS4-11	Homo sapiens	Lymphoblast	Acute Lymphoblastic Leukemia	Bone Marrow
CRL-11997	HEP G2/2.2.1	Homo sapiens		Hepatocellular Carcinoma	Liver
CRL-1887	B104-1-1	Mus musculus	Neuroblast,Neuroblastoma,Glioblastoma	Neuroblastoma,Glioblastoma	
CRL-1888	EJ-6-2-Bam-6a	Mus musculus		Carcinoma	
CRL-1897	UACC-812	Homo sapiens		Ductal Carcinoma	Mammary Gland; Breast
PCS-130-010	Primary Lung Smooth Muscle Cells; Normal, Human	Homo sapiens	Smooth Muscle Cells	Normal	Lung
PCS-130-011	Primary Bronchial Tracheal Smooth Muscle Cells; Normal, Human	Homo sapiens	Smooth Muscle Cells	Normal	Bronchial-Tracheal
CRL-5900	NCI-H1869 [H1869]	Homo sapiens	Squamous Cell	Stage 4,Non-Small Cell Lung Cancer	
CRL-5902	NCI-H1876 [H1876]	Homo sapiens		Stage E, Carcinoma; Classic Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Lymph Node
CRL-5903	NCI-H1882 [H1882]	Homo sapiens		Stage E,Carcinoma; Small Cell Lung Cancer	
CRL-5904	NCI-H1915 [H1915]	Homo sapiens	Large Cell	Stage 4,Poorly Differentiated Carcinoma; Non-Small Cell Lung Cancer	
CRL-5906	NCI-H1930 [H1930]	Homo sapiens		Stage L,Carcinoma; Classic Small Cell Lung Cancer	
CRL-5907	NCI-H1944 [H1944]	Homo sapiens		Stage 3b, Adenocarcinoma; Non-Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Soft Tissue
CRL-5908	NCI-H1975 [H-1975, H1975]	Homo sapiens		Adenocarcinoma; Non-Small Cell Lung Cancer	Lung
CRL-5909	NCI-H1993 [H1993]	Homo sapiens		Stage 3a, Adenocarcinoma; Non-Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Lymph Node
CRL-5911	NCI-H2009 [H2009]	Homo sapiens		Stage 4, Adenocarcinoma	Lung; Derived From Metastatic Site: Lymph Node
CRL-5912	NCI-H2023 [H2023]	Homo sapiens		Stage 3a,Adenocarcinoma; Non-Small Cell Lung Cancer	
CRL-5913	NCI-H2029 [H2029]	Homo sapiens		Stage E,Carcinoma; Small Cell Lung Cancer	
CRL-5914	NCI-H2030 [H2030]	Homo sapiens		Adenocarcinoma; Non-Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Lymph Node
CRL-5915	NCI-H2052 [H2052]	Homo sapiens	Epithelial	Stage 4, Mesothelioma	Lung; Derived From Metastatic Site: Pleural Effusion
CRL-5917	NCI-H2066 [H2066]	Homo sapiens		Stage 1,Mixed; Small Cell Lung Cancer; Adenocarcinoma; Squamous Cell Carcinoma	
CRL-5918	NCI-H2073 [H2073]	Homo sapiens		Stage 3a, Adenocarcinoma; Non-Small Cell Lung Cancer	Lung
CRL-10781	MCF-10-2A	Homo sapiens	Epithelial	Fibrocystic Disease	Mammary Gland; Breast
CRL-10782	MCF-12A	Homo sapiens	Epithelial		Mammary Gland; Breast
CRL-10783	MCF-12F	Homo sapiens	Epithelial	Normal	Mammary Gland; Breast
CRL-5920	NCI-H2081 [H2081]	Homo sapiens		Stage E,Carcinoma; Classic Small Cell Lung Cancer	
CRL-5921	NCI-H2085 [H2085]	Homo sapiens		Adenocarcinoma; Non-Small Cell Lung Cancer	
